name,region,island,capital,population,density,density_mi,governor,area_rank,population_rank,area,area_mi,climate,symbols,local_dishes,economy,name_kanji,capital_kanji,iso_code,area_code
Kagawa,Shikoku,Shikoku,Takamatsu,"957,430",510/km2,"1,300/sq mi",Keizō Hamada,47,40,"1,876.77 km2",724.62 sq mi,Humid subtropical,"['Bird: Lesser cuckoo', 'Flower: Olive', 'Tree: Olive']","['Sanuki Udon', 'Shippoku Udon', 'Iriko Meshi']","['Agriculture', 'Forestry', 'Fishery', 'Manufacturing']",香川県,高松市,37,087
