name,region,island,capital,population,density,density_mi,governor,area_rank,population_rank,area,area_mi,climate,symbols,local_dishes,economy,name_kanji,capital_kanji,iso_code,area_code
Yamanashi,Chūbu,Honshu,Kōfu,"817,192",183/km2,470/sq mi,Kotaro Nagasaki,32,41,"4,465.27 km2","1,724.05 sq mi",Humid subtropical,"['Bird: Uguisu', 'Flower: Fujizakura', 'Tree: Kaede']","['Houtou', 'Yoshida no Udon', 'Kabocha Houtou']","['Jewerly', 'Robotics', 'Wine production', 'Mineral water', 'Fruit growing']",山梨県,甲府市,19,055
