name,region,island,capital,population,density,density_mi,governor,area_rank,population_rank,area,area_mi,climate,symbols,local_dishes,economy,name_kanji,capital_kanji,iso_code,area_code
Tottori,Chūgoku,Honshu,Tottori,"570,569",163/km2,420/sq mi,Shinji Hirai,41,47,"3,507.05 km2","1,354.08 sq mi",Humid subtropical,"['Bird: Mandarin duck', 'Flower: Nijisseiki', 'Tree: Daisenkyaraboku']","['Matsubagani Ryouri', 'Kanijuu', 'Oyama Okowa']","['Agriculture', 'Farming', 'Fishing', 'Seafood']",鳥取県,鳥取市,31,085
