name,region,island,capital,population,density,density_mi,governor,area_rank,population_rank,area,area_mi,climate,symbols,local_dishes,economy,name_kanji,capital_kanji,iso_code,area_code
Fukui,Chūbu,Honshu,Fukui,"778,943",185.95/km2,481.6/sq mi,Tatsuji Sugimoto,34,43,"4,190.49 km2","1,617.96 sq mi",Humid subtropical,"['Bird: Dusky thrush', 'Flower: Narcissus', 'Tree: Pine tree']","['Oroshi Soba', 'Satoimo no Koroni', 'Saba no Heshiko']","['Nuclear power', 'Glasses production ']",福井県,福井市,18,077
