name,region,island,capital,population,density,density_mi,governor,area_rank,population_rank,area,area_mi,climate,symbols,local_dishes,economy,name_kanji,capital_kanji,iso_code,area_code
Kumamoto,Kyushu,Kyushu,Kumamoto,"1,748,134",240/km2,610/sq mi,Ikuo Kabashima,15,23,"7,409.48 km2","2,860.82 sq mi",Humid subtropical,"['Bird: Eurasian skylark', 'Flower: Gentian', 'Tree: Camphor tree']","['Basashi', 'Ikinari Dango', 'Karashirenkon']","['Tourism', 'Automobiles']",熊本県,熊本市,43,096
